customer_id,statement_month,previous_balance,payment_amount,purchases_amount,cash_advances,interest_charged,fees_charged,new_balance,credit_limit,current_balance,utilization_rate,delinquency_status,days_past_due,bureau_score,age,income,payment_on_time_flag,payment_on_time_avg_3m,payment_on_time_avg_6m,utilization_volatility_3m,utilization_volatility_6m,bureau_score_6m_avg,bureau_score_deviation,spend_last_30_days,spend_mom_change,cash_advance_to_purchase_ratio,normalized_purchase_frequency,total_spend,total_purchase_amount,trans_count,geography_region_enc,employment_status_enc,month_idx,utilization_lag_1m,utilization_lag_2m,utilization_lag_3m,utilization_lag_4m,utilization_lag_5m,utilization_lag_6m,bureau_lag_1m,bureau_lag_2m,bureau_lag_3m,bureau_lag_4m,bureau_lag_5m,bureau_lag_6m,purchases_to_limit,balance_to_limit,payment_to_balance,fees_to_balance,interest_to_balance,income_to_limit,age_bucket,high_util_flag,dpd_flag,default_flag
C048,2025-12-01,25905.97,20313.53,12771.69,1835.65,1213.99,151.28,21565.05,71147.51,21565.05,0.3031,0,0,761,66,153790.27,0,0.0,0.0,0.06575046260927243,0.04611782374165834,760.1666666666666,0.8333333333333712,14607.34,0.0611835404507326,0.1437280422559583,1.0,203942.77000000002,193494.97,12,4,2,12,0.4974,0.3255,0.4777,0.3788,0.2219,0.474,693.0,657.0,676.0,657.0,679.0,675.0,0.17950748371258937,0.3030991091731928,0.784095168211489,0.007014729169226632,0.05629171776936435,2.161538871298921,6,0,0,0
C049,2025-12-01,36478.75,18691.75,19707.32,3938.14,1868.29,293.36,43594.11,92702.47,43594.11,0.4703,1,69,729,58,89849.27,0,0.0,0.0,0.03528573838441419,0.03754680634443723,717.5,11.5,23645.46,0.11569027775877294,0.19983133170821807,1.0,237897.84,209618.7,12,4,3,12,0.5075,0.3993,0.3514,0.2789,0.4782,0.3791,633.0,611.0,631.0,612.0,618.0,622.0,0.2125844911738471,0.4702532709940631,0.5123870092311488,0.0067291950863296365,0.042855494572671106,0.9692115084796719,5,0,1,0
C050,2025-12-01,75460.91,60249.29,29997.51,3685.84,3067.75,286.71,52249.42,149367.12,52249.42,0.3498,0,0,586,51,87493.11,0,0.0,0.0,0.08856867392029762,0.07388232310009385,598.5,-12.5,33683.35,-0.20518864863653163,0.122871531670462,1.0,511520.32,474272.11,12,1,1,12,0.5075,0.3993,0.3514,0.2789,0.4782,0.3791,633.0,611.0,631.0,612.0,618.0,622.0,0.2008294005441054,0.3498030235635288,0.7984066398531391,0.005487228619406313,0.058712446713346994,0.5857549120923528,5,0,0,0
C051,2025-12-01,47380.59,34342.91,35370.42,3445.32,2863.64,162.17,54879.23,136005.61,54879.23,0.4035,0,0,736,69,65798.47,0,0.0,0.0,0.01970685160039529,0.10003570862447075,720.5,15.5,38815.74,0.056626074742313515,0.09740681620404848,1.0,392276.06,345195.16000000003,12,0,2,12,0.5075,0.3993,0.3514,0.2789,0.4782,0.3791,633.0,611.0,631.0,612.0,618.0,622.0,0.260063977772845,0.4035041385120915,0.7248154821313512,0.002954980327159707,0.05217981047091092,0.4837887658548361,6,0,0,1
C052,2025-12-01,94883.96,63104.16,23165.41,14471.59,4097.7,321.15,73835.65,233912.3,73835.65,0.3157,0,0,777,28,63304.25,0,0.0,0.0,0.026638130565037846,0.07203730746402638,764.1666666666666,12.833333333333371,37637.0,0.288958661677547,0.6247068366154538,1.0,517614.36,424655.51,12,2,0,12,0.5075,0.3993,0.3514,0.2789,0.4782,0.3791,633.0,611.0,631.0,612.0,618.0,622.0,0.09903417206289682,0.31565391963603606,0.6650596680443349,0.004349466017215028,0.05549682982638026,0.27063125525568665,2,0,0,1
C053,2025-12-01,101992.26,55551.85,55643.09,2221.56,3120.96,229.38,107655.4,189921.81,107655.4,0.5668,0,0,643,35,106695.27,0,0.0,0.0,0.1238523448842748,0.08696867060422779,643.0,0.0,57864.649999999994,0.8730964236962291,0.03992517309876213,1.0,479630.46,428372.5,12,0,1,12,0.5075,0.3993,0.3514,0.2789,0.4782,0.3791,633.0,611.0,631.0,612.0,618.0,622.0,0.29297739434246994,0.5668376536762487,0.5446619708008157,0.0021306675683006307,0.02899000895441423,0.5617822840763571,3,0,0,0
C054,2025-12-01,23190.67,13879.74,25356.38,2166.29,772.78,297.87,37904.25,63203.1,37904.25,0.5997,0,0,705,40,26804.29,0,0.0,0.0,0.08717209033477027,0.061668849510916,706.5,-1.5,27522.670000000002,0.35134974566451294,0.08543372516108372,1.0,191402.02000000002,169663.07,12,2,3,12,0.5075,0.3993,0.3514,0.2789,0.4782,0.3791,633.0,611.0,631.0,612.0,618.0,622.0,0.4011825182227103,0.5997118857795618,0.5984795402832138,0.0078582782068447,0.02038714953733322,0.4240910004256053,4,0,0,1
C055,2025-12-01,65171.67,49528.99,50561.78,2492.3,2035.43,250.87,70983.06,158276.57,70983.06,0.4485,0,0,652,54,207539.16,0,0.0,0.0,0.10100371280304492,0.10945609165322873,675.3333333333334,-23.33333333333337,53054.08,2.1402943658987303,0.049292172862585144,1.0,518620.92,474306.33999999997,12,0,2,12,0.5075,0.3993,0.3514,0.2789,0.4782,0.3791,633.0,611.0,631.0,612.0,618.0,622.0,0.3194500648449429,0.448472010279157,0.7599656420398305,0.0035341737285807546,0.028674465788516467,1.311235445426664,5,0,0,0
C056,2025-12-01,56732.62,26386.84,26334.02,3836.92,1087.76,256.18,61860.65,130077.22,61860.65,0.4756,0,0,755,39,79421.21,0,0.0,0.0,0.04407100331661752,0.08390200633278476,751.5,3.5,30170.940000000002,-0.12649959018849577,0.14570202346622355,1.0,329749.01,275178.26,12,3,0,12,0.5075,0.3993,0.3514,0.2789,0.4782,0.3791,633.0,611.0,631.0,612.0,618.0,622.0,0.2024475734677181,0.4755650100378065,0.46510058762335277,0.004141176318446081,0.01758375342397107,0.6105650123441112,3,0,0,0
C057,2025-12-01,63218.03,40444.83,32232.24,4161.58,3220.41,207.78,62595.21,198671.7,62595.21,0.3151,0,0,755,64,168712.52,0,0.0,0.0,0.032803099447054354,0.06693368857807452,766.3333333333334,-11.333333333333371,36393.82,-0.13171952068504644,0.12911234217665293,1.0,499764.33999999997,472744.02,12,2,3,12,0.5075,0.3993,0.3514,0.2789,0.4782,0.3791,633.0,611.0,631.0,612.0,618.0,622.0,0.16223789176872314,0.31506699209302536,0.6397572060185043,0.0033193702941440063,0.051447363985774854,0.8491983045481336,6,0,0,0
C058,2025-12-01,78340.83,56033.62,38238.07,4785.71,3480.91,196.41,69008.31,194218.28,69008.31,0.3553,0,0,771,30,140194.04,0,0.0,0.0,0.09485685707071127,0.09109378500571073,772.1666666666666,-1.1666666666666288,43023.78,-0.2677558706284935,0.125155636777693,1.0,596544.94,557867.58,12,0,3,12,0.5075,0.3993,0.3514,0.2789,0.4782,0.3791,633.0,611.0,631.0,612.0,618.0,622.0,0.19688091728071486,0.3553113264553344,0.7152452272304591,0.002846137716780533,0.05044116511235948,0.7218337952854115,3,0,0,1
C059,2025-12-01,23063.3,9946.01,16306.95,1521.67,881.85,341.1,32168.87,53270.3,32168.87,0.6039,0,0,710,33,78674.16,0,0.0,0.0,0.09115219873010927,0.11435887372652809,731.1666666666666,-21.16666666666663,17828.620000000003,0.8370305189111327,0.09331420038695158,1.0,148999.51,138177.43,12,4,0,12,0.5075,0.3993,0.3514,0.2789,0.4782,0.3791,633.0,611.0,631.0,612.0,618.0,622.0,0.306111358273592,0.6038686872668773,0.4312296492848255,0.010603089163866687,0.027412296039741536,1.4768582707761966,3,0,0,0
C060,2025-12-01,42525.91,26069.17,36637.05,6290.46,1350.5,292.12,61026.87,133909.11,61026.87,0.4557,0,0,689,36,176204.48,0,0.0,0.0,0.09783150480971524,0.1624746185306082,706.3333333333334,-17.33333333333337,42927.51,-0.2909983777736156,0.17169668409437985,1.0,422161.37,390293.43,12,2,2,12,0.5075,0.3993,0.3514,0.2789,0.4782,0.3791,633.0,611.0,631.0,612.0,618.0,622.0,0.2735943537048846,0.4557301162697873,0.6130040955244572,0.004786665502171385,0.0221292337418953,1.315841499943507,3,0,0,0
C061,2025-12-01,39977.27,28467.58,30087.35,1030.44,1723.45,233.07,44583.99,96962.72,44583.99,0.4598,0,0,638,53,142934.56,0,0.0,0.0,0.09074904958180004,0.07889686939289799,626.5,11.5,31117.789999999997,1.0244861818354516,0.03424828042350025,1.0,292883.43,267613.33,12,3,0,12,0.5145,0.3,0.4604,0.5542,0.5155,0.5582,742.0,704.0,722.0,728.0,705.0,732.0,0.31029492267829656,0.45980073784297876,0.7120763354692438,0.005227544068082106,0.038655386039113164,1.474103510055101,5,0,0,1
C062,2025-12-01,68528.55,43041.13,25943.24,3049.97,1867.97,205.47,56554.07,183475.95,56554.07,0.3082,0,0,697,38,92159.54,0,0.0,0.0,0.08659083862241626,0.07354807951265625,698.8333333333334,-1.8333333333333712,28993.210000000003,-0.11715400013763444,0.11756318794414267,1.0,446121.15,408365.49,12,2,3,12,0.5145,0.3,0.4604,0.5542,0.5155,0.5582,742.0,704.0,722.0,728.0,705.0,732.0,0.14139781591093595,0.308235285140722,0.6280667245005985,0.0036330960248126295,0.03302922266739304,0.5022949204246091,3,0,0,0
C063,2025-12-01,47667.28,31258.23,18638.9,4692.67,2480.31,370.03,42590.97,135367.14,42590.97,0.3146,1,81,725,48,131721.17,0,0.0,0.0,0.02511221482333483,0.06729723372224644,704.1666666666666,20.83333333333337,23331.57,-0.27564428548809217,0.25176753992993145,1.0,387841.66,361916.18,12,3,1,12,0.5145,0.3,0.4604,0.5542,0.5155,0.5582,742.0,704.0,722.0,728.0,705.0,732.0,0.13769044917068374,0.3146306804540566,0.6557448684953601,0.00868778786235997,0.05823421644972045,0.9730588748578506,4,0,1,0
C064,2025-12-01,24127.48,17574.92,21087.65,933.23,1632.65,275.81,30481.91,67361.66,30481.91,0.4525,0,0,651,49,77458.76,0,0.0,0.0,0.07222218034186824,0.060897016894644926,630.6666666666666,20.33333333333337,22020.88,0.008696799324997118,0.04425481265100663,1.0,199745.66,189489.02,12,2,1,12,0.5145,0.3,0.4604,0.5542,0.5155,0.5582,742.0,704.0,722.0,728.0,705.0,732.0,0.31304657506102046,0.452504547771718,0.7283890240910326,0.009048020677815865,0.053559519087908604,1.149876801183326,4,0,0,0
C065,2025-12-01,93169.2,78822.74,40593.36,1708.99,4157.68,143.3,60949.79,267565.66,60949.79,0.2278,1,47,647,57,116919.43,0,0.0,0.0,0.11345679060035736,0.08571696253756704,683.6666666666666,-36.66666666666663,42302.35,-0.4703199039967464,0.042100235112343495,1.0,615718.8099999999,541828.74,12,4,0,12,0.5145,0.3,0.4604,0.5542,0.5155,0.5582,742.0,704.0,722.0,728.0,705.0,732.0,0.15171307217423877,0.22779291709961177,0.846008058370595,0.0023510769917830434,0.06821371798462333,0.43697308924811484,5,0,1,0
C066,2025-12-01,55665.67,36165.36,26824.97,25.67,2121.46,180.09,48652.5,148869.18,48652.5,0.3268,1,41,650,35,123814.53,0,0.0,0.0,0.06771417872203725,0.060653125778204246,663.6666666666666,-13.666666666666629,26850.64,-0.35497553049295516,0.0009569442202544868,1.0,484383.08,452285.09,12,2,0,12,0.5145,0.3,0.4604,0.5542,0.5155,0.5582,742.0,704.0,722.0,728.0,705.0,732.0,0.1801903510830712,0.3268115884591528,0.6496770868456835,0.003701480880101123,0.04360344065689005,0.8316946348825535,3,0,1,0
C067,2025-12-01,36265.3,32654.26,28286.67,1434.53,1315.06,140.77,34788.07,87007.65,34788.07,0.3998,1,10,746,35,112226.46,0,0.0,0.0,0.1204746031327765,0.15722864878895323,748.0,-2.0,29721.199999999997,-0.15956506137444026,0.05071399355244007,1.0,275579.8,261624.31,12,1,1,12,0.5145,0.3,0.4604,0.5542,0.5155,0.5582,742.0,704.0,722.0,728.0,705.0,732.0,0.32510181458969883,0.39982312103451784,0.9004023018615077,0.004046385833251651,0.03780095300046825,1.289831068520199,3,0,1,0
C068,2025-12-01,17109.08,10737.95,9784.41,430.26,469.05,156.09,17210.94,49152.48,17210.94,0.3502,0,0,623,65,151733.66,0,0.0,0.0,0.07441621687060775,0.08408529994396563,605.3333333333334,17.66666666666663,10214.67,-0.325610337410392,0.04397403624745897,1.0,140537.2,129747.76,12,3,1,12,0.5145,0.3,0.4604,0.5542,0.5155,0.5582,742.0,704.0,722.0,728.0,705.0,732.0,0.1990583372733731,0.350146927542058,0.6275803502964334,0.00906870463178468,0.027251431273871512,3.0869362657537165,6,0,0,0
C069,2025-12-01,29755.74,25094.6,21332.5,622.66,1725.08,197.08,28538.46,83602.18,28538.46,0.3414,0,0,689,33,172422.19,0,0.3333333333333333,0.16666666666666666,0.012627483254130083,0.0812072328469987,713.3333333333334,-24.33333333333337,21955.16,0.24497858516345627,0.02918832766904957,1.0,276710.56,261640.3,12,4,2,12,0.5145,0.3,0.4604,0.5542,0.5155,0.5582,742.0,704.0,722.0,728.0,705.0,732.0,0.255163738986962,0.3413561541558587,0.8433249072311012,0.006905526593705698,0.06044543239430599,2.0623879378750907,3,0,0,0
C070,2025-12-01,137481.7,57123.21,21854.84,7120.08,5009.54,301.82,114644.77,281354.41,114644.77,0.4075,0,0,598,66,113363.08,0,0.0,0.0,0.08123160304544863,0.07313348526268025,599.5,-1.5,28974.92,-0.5697259053637916,0.3257896191415723,1.0,778571.81,688595.3,12,3,3,12,0.5145,0.3,0.4604,0.5542,0.5155,0.5582,742.0,704.0,722.0,728.0,705.0,732.0,0.07767698513421158,0.4074731315811557,0.41549380394769664,0.0026326309291655504,0.043695811890835566,0.40291771890933253,6,0,0,0
C071,2025-12-01,31845.81,20527.53,14080.48,1296.65,1245.4,263.51,28204.33,68510.89,28204.33,0.4117,0,0,792,61,117579.08,0,0.0,0.0,0.02772225339566324,0.08133942258626294,783.1666666666666,8.833333333333371,15377.13,-0.3123498279435736,0.09208847993818393,1.0,175446.11,162096.22,12,2,0,12,0.5145,0.3,0.4604,0.5542,0.5155,0.5582,742.0,704.0,722.0,728.0,705.0,732.0,0.20551877929509754,0.41167058739731166,0.6445709947087321,0.009342560430954007,0.044154775001746124,1.7161850300728823,6,0,0,1
C072,2025-12-01,88847.72,62075.77,44138.44,10094.04,1632.92,217.57,82854.91,199130.84,82854.91,0.4161,0,0,747,43,391127.4,0,0.0,0.0,0.07006356637606556,0.11714262531916668,741.3333333333334,5.666666666666629,54232.48,0.6754828107897024,0.22869045666317162,1.0,516454.3,464885.82,12,0,2,12,0.5145,0.3,0.4604,0.5542,0.5155,0.5582,742.0,704.0,722.0,728.0,705.0,732.0,0.22165435723388086,0.4160806729852946,0.6986681406327518,0.0026258838989276683,0.019707948413094492,1.9641630389193412,4,0,0,1
C073,2025-12-01,102077.82,59347.21,52840.84,7528.27,7185.35,297.41,110582.48,256221.83,110582.48,0.4316,1,43,809,69,123529.7,0,0.0,0.0,0.1195577824038792,0.08873326321059082,813.1666666666666,-4.166666666666629,60369.11,0.07560508800599797,0.1424706723057393,1.0,803084.37,747670.6699999999,12,3,3,12,0.2463,0.3555,0.4072,0.3898,0.4542,0.2907,542.0,566.0,585.0,578.0,563.0,575.0,0.20623002251594832,0.4315871462351735,0.581386128875706,0.0026894613915206867,0.06497670357272171,0.4821182405955004,6,0,1,0
C074,2025-12-01,25058.32,21245.29,23981.84,1811.01,2071.56,216.36,31893.8,126640.62,31893.8,0.2518,0,0,646,40,101204.65,0,0.0,0.0,0.11800789521609702,0.09274894428869082,630.8333333333334,15.166666666666629,25792.85,-0.36679443125446043,0.07551589035703682,1.0,383204.26,362621.87,12,2,0,12,0.2463,0.3555,0.4072,0.3898,0.4542,0.2907,542.0,566.0,585.0,578.0,563.0,575.0,0.18936776077248538,0.2518429565256667,0.8477999403016523,0.006783550923661538,0.06494977237668836,0.799142098782375,4,0,0,0
C075,2025-12-01,22098.05,12318.84,10687.24,995.22,746.87,248.27,22456.81,61874.5,22456.81,0.3629,0,0,694,48,148466.49,0,0.0,0.0,0.09843100798698211,0.1001763977524979,703.3333333333334,-9.333333333333371,11682.46,-0.45874619568969155,0.09312226543055083,1.0,170698.7,159540.49,12,0,0,12,0.2463,0.3555,0.4072,0.3898,0.4542,0.2907,542.0,566.0,585.0,578.0,563.0,575.0,0.17272167497636381,0.3629354106229445,0.5574375369076952,0.011054951484583759,0.03325658200866424,2.399439034836082,4,0,0,0
C076,2025-12-01,52468.29,38894.4,30223.87,1855.61,618.4,297.41,46569.17,105466.53,46569.17,0.4416,0,0,740,33,207908.22,0,0.0,0.0,0.06335371601834673,0.059035063027548816,750.5,-10.5,32079.48,0.37380940655011075,0.06139551288435267,1.0,279736.92,248718.49,12,1,1,12,0.2463,0.3555,0.4072,0.3898,0.4542,0.2907,542.0,566.0,585.0,578.0,563.0,575.0,0.28657037858002365,0.4415498305497436,0.7412793273932238,0.006386276880672758,0.013278886463158713,1.971300740616567,3,0,0,0
C077,2025-12-01,18522.47,10612.1,13305.04,1464.64,1595.55,245.43,24521.02,58172.7,24521.02,0.4215,0,0,828,50,48612.46,0,0.0,0.0,0.082597417231614,0.06004288467420596,839.5,-11.5,14769.68,-0.20756504733519876,0.11008159314064445,1.0,168536.25,153252.8,12,1,2,12,0.2463,0.3555,0.4072,0.3898,0.4542,0.2907,542.0,566.0,585.0,578.0,563.0,575.0,0.22871228751136685,0.4215138456037694,0.5729002179397272,0.01000855557576415,0.06506601005953017,0.8356432545978681,5,0,0,0
C078,2025-12-01,31280.29,21716.38,7278.75,671.25,940.68,292.8,18747.38,56514.28,18747.38,0.3317,0,0,596,59,95295.03,0,0.0,0.0,0.0997951067604686,0.12338323089734143,597.1666666666666,-1.1666666666666288,7950.0,-0.48970651384820985,0.09222050489438434,1.0,140943.05,120737.58,12,1,0,12,0.2463,0.3555,0.4072,0.3898,0.4542,0.2907,542.0,566.0,585.0,578.0,563.0,575.0,0.12879260263772913,0.33172232359107134,0.6942290423444814,0.015617349338982888,0.050173935027986415,1.6861816839622843,5,0,0,0
C079,2025-12-01,16127.83,16180.5,22232.19,977.29,1030.53,109.63,24296.97,53440.14,24296.97,0.4547,1,43,583,59,44995.46,1,0.3333333333333333,0.16666666666666666,0.1403137911967316,0.0999772724172849,589.3333333333334,-6.333333333333371,23209.48,0.35329167441673337,0.04395833248996163,1.0,163717.67,157809.84,12,1,1,12,0.2463,0.3555,0.4072,0.3898,0.4542,0.2907,542.0,566.0,585.0,578.0,563.0,575.0,0.4160126449398347,0.4546491710319054,1.0032035801728953,0.004511899553748728,0.042412185050849927,0.8419629521376228,5,0,1,0
C080,2025-12-01,75072.9,34650.58,19806.1,2551.29,3099.11,179.37,66058.19,146329.11,66058.19,0.4514,0,0,460,43,79110.54,0,0.0,0.0,0.0510295339321586,0.047769153226742536,461.1666666666667,-1.1666666666666856,22357.39,-0.17926220420989258,0.12881334538349298,1.0,313346.9,280317.53,12,2,1,12,0.2463,0.3555,0.4072,0.3898,0.4542,0.2907,542.0,566.0,585.0,578.0,563.0,575.0,0.1353521841813691,0.4514326545643956,0.46155294982677075,0.0027152921493587795,0.04691413866866972,0.5406306330255611,4,0,0,0
C081,2025-12-01,59355.3,40536.78,26771.9,4034.45,2514.52,148.5,52287.88,178523.39,52287.88,0.2929,0,0,828,23,140539.5,0,0.0,0.0,0.030407948522274984,0.03414127511776148,819.6666666666666,8.333333333333371,30806.350000000002,-0.06147245943761481,0.1506971862288444,1.0,481375.07,436131.18,12,2,0,12,0.2463,0.3555,0.4072,0.3898,0.4542,0.2907,542.0,566.0,585.0,578.0,563.0,575.0,0.14996214242770972,0.29288927972250733,0.6829398058841268,0.0028399919829990624,0.04808900095010641,0.7872285686006264,2,0,0,0
C082,2025-12-01,86473.92,73466.73,69419.85,8386.13,8020.77,182.56,99016.5,254548.1,99016.5,0.389,0,0,629,40,52093.48,0,0.0,0.0,0.11096766796384137,0.0721132096082265,622.5,6.5,77805.98000000001,0.6550766318162966,0.12080305561017488,1.0,729822.62,671964.76,12,0,3,12,0.2463,0.3555,0.4072,0.3898,0.4542,0.2907,542.0,566.0,585.0,578.0,563.0,575.0,0.2727169335896297,0.388987821995835,0.8495726853520073,0.0018437144949125155,0.08100355997677179,0.2046500262621239,4,0,0,0
C083,2025-12-01,44693.32,34028.03,20581.41,4533.73,2879.67,302.47,38962.56,135411.12,38962.56,0.2877,0,0,567,32,104989.6,0,0.0,0.0,0.04725198408532694,0.09754184230370064,522.6666666666666,44.33333333333337,25115.14,-0.35935014514343433,0.2202827697422091,1.0,403211.01,361241.24,12,4,2,12,0.2463,0.3555,0.4072,0.3898,0.4542,0.2907,542.0,566.0,585.0,578.0,563.0,575.0,0.15199090007600502,0.2877331807522104,0.7613502118389988,0.007762894355649228,0.07390674774070953,0.7753338475167512,3,0,0,0
C084,2025-12-01,83217.19,52003.33,48577.46,3429.51,3953.05,281.06,87454.95,208206.95,87454.95,0.42,0,0,644,39,122058.54,0,0.0,0.0,0.04185837232063999,0.07555100705263079,668.8333333333334,-24.83333333333337,52006.97,-0.0046377663696480775,0.07059879211469682,1.0,733258.12,686062.3200000001,12,0,3,12,0.2463,0.3555,0.4072,0.3898,0.4542,0.2907,542.0,566.0,585.0,578.0,563.0,575.0,0.23331222462927087,0.4200365548001409,0.6249034015279592,0.003213732170309739,0.045200469493499304,0.5862338109567862,3,0,0,1
C085,2025-12-01,91836.58,53894.92,46096.66,3087.7,2112.71,252.48,89491.21,196384.79,89491.21,0.4557,1,44,694,64,89425.67,0,0.0,0.0,0.11080037605231015,0.0839020540074358,699.3333333333334,-5.333333333333371,49184.36,-0.19565410435977992,0.06698316103596225,1.0,523293.47,471364.44,12,2,3,12,0.3448,0.3186,0.2789,0.3109,0.1659,0.487,737.0,713.0,706.0,717.0,743.0,740.0,0.2347250277120356,0.4556908623582185,0.5868503939237074,0.0028212511457701176,0.02360775312175216,0.45535713149103096,6,0,1,0
C086,2025-12-01,64751.05,58785.74,25000.45,842.99,3097.81,226.23,35132.79,184626.15,35132.79,0.1903,0,0,722,22,123210.88,0,0.0,0.0,0.10894100850154328,0.1002830145139245,718.3333333333334,3.6666666666666288,25843.440000000002,-0.5571797751307292,0.03371899305812495,1.0,574397.08,545540.9,12,4,0,12,0.3448,0.3186,0.2789,0.3109,0.1659,0.487,737.0,713.0,706.0,717.0,743.0,740.0,0.13541047456996438,0.19029048544593793,0.9078591334173975,0.006439100364634728,0.08817181408552849,0.667349737024051,2,0,0,1
C087,2025-12-01,70789.97,56789.33,49907.06,2008.94,3380.69,214.85,69512.17,191286.09,69512.17,0.3634,0,0,603,44,69091.5,0,0.0,0.0,0.021760131739796917,0.04967686584316674,591.0,12.0,51916.0,0.3441327914963068,0.04025362343524143,1.0,439999.5,394355.68,12,1,1,12,0.3448,0.3186,0.2789,0.3109,0.1659,0.487,737.0,713.0,706.0,717.0,743.0,740.0,0.2609013499029129,0.36339185252909645,0.8022114967488085,0.0030907812145525805,0.0486338056515046,0.36119269732212456,4,0,0,0
C088,2025-12-01,53956.88,32178.75,47275.58,5175.31,2802.87,282.89,77314.79,134285.69,77314.79,0.5757,1,81,691,50,73269.14,0,0.0,0.0,0.11463722490244316,0.08033315006894726,708.6666666666666,-17.66666666666663,52450.89,0.6157383490915207,0.10947110537829467,1.0,398297.94,367340.1,12,2,3,12,0.3448,0.3186,0.2789,0.3109,0.1659,0.487,737.0,713.0,706.0,717.0,743.0,740.0,0.35204963351170543,0.5757442528369714,0.5963679447747021,0.00365889037672641,0.036252232564654645,0.5456172908871311,5,0,1,0
C089,2025-12-01,72533.44,44647.29,36305.36,5287.32,2625.35,191.88,72296.07,184286.89,72296.07,0.3923,0,0,703,22,48316.62,0,0.0,0.0,0.09846508687516267,0.11987090834171013,705.6666666666666,-2.6666666666666288,41592.68,3.391856318786621,0.1456346941608622,1.0,421511.48,382842.52,12,2,2,12,0.3448,0.3186,0.2789,0.3109,0.1659,0.487,737.0,713.0,706.0,717.0,743.0,740.0,0.19700350359429475,0.3922996242455215,0.6155322905918899,0.002654049465628413,0.03631336650295786,0.2621801139510578,2,0,0,0
C090,2025-12-01,11499.21,6793.95,7826.61,809.11,590.66,413.61,14345.25,25000.0,14345.25,0.5738,0,0,741,25,50068.8,0,0.0,0.0,0.12694779767027592,0.09693089806661231,753.6666666666666,-12.666666666666629,8635.72,1.6117089162689697,0.10337936858997702,1.0,66531.98,54112.39,12,1,0,12,0.3448,0.3186,0.2789,0.3109,0.1659,0.487,737.0,713.0,706.0,717.0,743.0,740.0,0.313051877924883,0.5737870485180593,0.5907674729417984,0.028830530626470334,0.041171734773895616,2.0026718931242753,2,0,0,0
C091,2025-12-01,40641.75,28399.1,34538.63,1836.39,2909.27,98.71,51625.64,124012.54,51625.64,0.4163,0,0,771,27,76917.24,0,0.0,0.0,0.03781869026464733,0.06184232908507465,758.5,12.5,36375.02,0.04560743075064355,0.053169161602530275,1.0,421367.48,401399.43,12,0,0,12,0.3448,0.3186,0.2789,0.3109,0.1659,0.487,737.0,713.0,706.0,717.0,743.0,740.0,0.27850692755000783,0.4162903502311119,0.6987494694625732,0.0019119973718994688,0.05635210813641949,0.6202325971825335,2,0,0,0
C092,2025-12-01,62361.66,37756.48,29859.68,4375.51,2865.32,217.32,61923.02,141198.66,61923.02,0.4386,0,0,806,37,122124.36,0,0.0,0.0,0.1570139165806649,0.10108854864259682,804.6666666666666,1.3333333333333712,34235.19,5.952818175725487,0.14653572978678941,1.0,314318.74,281177.22,12,0,2,12,0.3448,0.3186,0.2789,0.3109,0.1659,0.487,737.0,713.0,706.0,717.0,743.0,740.0,0.2114713307383318,0.4385493562803196,0.6054340850759092,0.003509462079496777,0.04627154374021584,0.8649054820670248,3,0,0,0
C093,2025-12-01,62088.93,35882.2,33143.12,7028.09,2780.15,155.96,69314.06,165157.11,69314.06,0.4197,0,0,651,28,79413.68,0,0.0,0.0,0.08700413783263417,0.09474254939923596,662.6666666666666,-11.666666666666629,40171.21000000001,-0.1379169077364959,0.21205275785743766,1.0,524331.29,496259.67000000004,12,3,0,12,0.3448,0.3186,0.2789,0.3109,0.1659,0.487,737.0,713.0,706.0,717.0,743.0,740.0,0.20067509854647772,0.4196830540141202,0.5779069166288318,0.0022500160859703507,0.04010888831373731,0.4808342745021725,2,0,0,0
C094,2025-12-01,34933.57,22412.15,22828.42,1892.21,1554.36,241.8,39038.21,92419.15,39038.21,0.4224,0,0,821,51,65437.3,0,0.0,0.16666666666666666,0.10380757840029471,0.07732659094171075,825.0,-4.0,24720.629999999997,0.9875451949987817,0.08288834706913575,1.0,323016.07999999996,297042.45,12,1,3,12,0.3448,0.3186,0.2789,0.3109,0.1659,0.487,737.0,713.0,706.0,717.0,743.0,740.0,0.2470069568162354,0.4223993360755203,0.6415464681546102,0.006193772876039244,0.039815354870142095,0.7080414822957981,5,0,0,0
C095,2025-12-01,11936.9,9246.36,5772.5,258.69,329.91,400.32,9451.96,25000.0,9451.96,0.3781,0,0,704,62,102197.03,0,0.0,0.0,0.052239480599766255,0.0530876884660338,710.5,-6.5,6031.19,-0.01403456573767714,0.04481420528367259,1.0,74981.28,67749.49,12,3,0,12,0.3448,0.3186,0.2789,0.3109,0.1659,0.487,737.0,713.0,706.0,717.0,743.0,740.0,0.2308907643694252,0.3780632774689012,0.7745382353680296,0.04234864000270815,0.03490017941470185,4.087717691292348,6,0,0,1
C096,2025-12-01,129598.33,99941.99,62673.65,4146.91,6024.82,288.38,102790.09,343675.08,102790.09,0.2991,0,0,681,69,21133.13,0,0.0,0.0,0.011316507117186805,0.09439476680409774,714.3333333333334,-33.33333333333337,66820.56,1.1590441608393638,0.06616672237854346,1.0,780949.1599999999,723538.39,12,1,0,12,0.3448,0.3186,0.2789,0.3109,0.1659,0.487,737.0,713.0,706.0,717.0,743.0,740.0,0.1823625606995983,0.29909003268426476,0.771161316960512,0.002805496079475371,0.05861227855449339,0.06149141947848102,6,0,0,1
